日期,时段序号,时间段,电价(元/kWh说明),电价(元/kWh),小区负载(kW),光伏功率(kW),负载电量(kWh),光伏电量(kWh),净负荷(kWh),计划购电量(kWh),实际购电量(kWh),紧急购电量(kWh),充电量(kWh),放电量(kWh),弃光电量(kWh),时段末储电量(kWh),该时段购电费(元)
2025-03-24,14,2:10-2:20,附件1单日曲线,0.432400,3529.237400,0.000000,588.206233,0.000000,588.206233,588.206233,588.206233,0.000000,0.000000,0.000000,0.000000,10050.000000,254.340375
2025-03-24,15,2:20-2:30,附件1单日曲线,0.436700,3621.000000,0.000000,603.500000,0.000000,603.500000,603.500000,603.500000,0.000000,0.000000,0.000000,0.000000,10050.000000,263.548450
2025-03-24,16,2:30-2:40,附件1单日曲线,0.434800,3414.096000,0.000000,569.016000,0.000000,569.016000,569.016000,569.016000,0.000000,0.000000,0.000000,0.000000,10050.000000,247.408157
2025-03-24,17,2:40-2:50,附件1单日曲线,0.433500,3397.172600,0.000000,566.195433,0.000000,566.195433,566.195433,566.195433,0.000000,0.000000,0.000000,0.000000,10050.000000,245.445720
2025-03-24,18,2:50-3:00,附件1单日曲线,0.435700,3589.390000,0.000000,598.231667,0.000000,598.231667,598.231667,598.231667,0.000000,0.000000,0.000000,0.000000,10050.000000,260.649537
2025-03-24,19,3:00-3:10,附件1单日曲线,0.437400,3532.459700,0.000000,588.743283,0.000000,588.743283,588.743283,588.743283,0.000000,0.000000,0.000000,0.000000,10050.000000,257.516312
2025-03-24,20,3:10-3:20,附件1单日曲线,0.437100,3575.418800,0.000000,595.903133,0.000000,595.903133,595.903133,595.903133,0.000000,0.000000,0.000000,0.000000,10050.000000,260.469260
2025-03-24,21,3:20-3:30,附件1单日曲线,0.435600,3745.860000,0.000000,624.310000,0.000000,624.310000,624.310000,624.310000,0.000000,0.000000,0.000000,0.000000,10050.000000,271.949436
2025-03-24,22,3:30-3:40,附件1单日曲线,0.435300,3680.405500,0.000000,613.400917,0.000000,613.400917,613.400917,613.400917,0.000000,0.000000,0.000000,0.000000,10050.000000,267.013419
2025-03-24,23,3:40-3:50,附件1单日曲线,0.436000,3566.066600,0.000000,594.344433,0.000000,594.344433,594.344433,594.344433,0.000000,0.000000,0.000000,0.000000,10050.000000,259.134173
2025-03-24,24,3:50-4:00,附件1单日曲线,0.437800,3529.750000,0.000000,588.291667,0.000000,588.291667,588.291667,588.291667,0.000000,0.000000,0.000000,0.000000,10050.000000,257.554092
2025-03-24,25,4:00-4:10,附件1单日曲线,0.440100,3522.231100,0.001700,587.038517,0.000283,587.038233,587.038233,587.038233,0.000000,0.000000,0.000000,0.000000,10050.000000,258.355526
2025-03-24,26,4:10-4:20,附件1单日曲线,0.438900,3596.075600,0.000000,599.345933,0.000000,599.345933,599.345933,599.345933,0.000000,0.000000,0.000000,0.000000,10050.000000,263.052930
2025-03-24,27,4:20-4:30,附件1单日曲线,0.436400,3653.540000,0.000000,608.923333,0.000000,608.923333,608.923333,608.923333,0.000000,0.000000,0.000000,0.000000,10050.000000,265.734143
2025-03-24,28,4:30-4:40,附件1单日曲线,0.439300,3529.231600,0.023000,588.205267,0.003833,588.201433,588.201433,588.201433,0.000000,0.000000,0.000000,0.000000,10050.000000,258.396890
2025-03-24,29,4:40-4:50,附件1单日曲线,0.442200,3486.630600,0.000000,581.105100,0.000000,581.105100,581.105100,581.105100,0.000000,0.000000,0.000000,0.000000,10050.000000,256.964675
2025-03-24,30,4:50-5:00,附件1单日曲线,0.439500,3613.840000,0.000000,602.306667,0.000000,602.306667,602.306667,602.306667,0.000000,0.000000,0.000000,0.000000,10050.000000,264.713780
2025-03-24,31,5:00-5:10,附件1单日曲线,0.433300,3742.377900,0.320200,623.729650,0.053367,623.676283,623.676283,623.676283,0.000000,0.000000,0.000000,0.000000,10050.000000,270.238934
2025-03-24,32,5:10-5:20,附件1单日曲线,0.443900,3812.858100,0.000000,635.476350,0.000000,635.476350,635.476350,635.476350,0.000000,0.000000,0.000000,0.000000,10050.000000,282.087952
2025-03-24,33,5:20-5:30,附件1单日曲线,0.430100,3733.210000,0.000000,622.201667,0.000000,622.201667,622.201667,622.201667,0.000000,0.000000,0.000000,0.000000,10050.000000,267.608937
2025-03-24,34,5:30-5:40,附件1单日曲线,0.371300,3543.673100,4.459200,590.612183,0.743200,589.868983,1423.202317,1423.202317,0.000000,833.333333,0.000000,0.000000,10800.000000,528.435020
2025-03-24,35,5:40-5:50,附件1单日曲线,0.570800,4012.259600,0.000000,668.709933,0.000000,668.709933,668.709933,668.709933,0.000000,0.000000,0.000000,0.000000,10800.000000,381.699630
2025-03-24,36,5:50-6:00,附件1单日曲线,0.909900,4865.460000,31.350000,810.910000,5.225000,805.685000,0.000000,0.000000,0.000000,0.000000,805.685000,0.000000,9904.794444,0.000000
2025-03-24,37,6:00-6:10,附件1单日曲线,0.936800,5000.032600,248.281200,833.338767,41.380200,791.958567,0.000000,0.000000,0.000000,0.000000,791.958567,0.000000,9024.840481,0.000000
2025-03-24,38,6:10-6:20,附件1单日曲线,0.875800,4870.302500,526.779000,811.717083,87.796500,723.920583,0.000000,0.000000,0.000000,0.000000,723.920583,0.000000,8220.484278,0.000000
2025-03-24,39,6:20-6:30,附件1单日曲线,0.875900,4875.360000,799.462500,812.560000,133.243750,679.316250,0.000000,0.000000,0.000000,0.000000,679.316250,0.000000,7465.688444,0.000000
2025-03-24,40,6:30-6:40,附件1单日曲线,0.860100,4934.343900,1093.603500,822.390650,182.267250,640.123400,0.000000,0.000000,0.000000,0.000000,640.123400,0.000000,6754.440222,0.000000
2025-03-24,41,6:40-6:50,附件1单日曲线,0.844200,4888.839400,1392.771100,814.806567,232.128517,582.678050,0.000000,0.000000,0.000000,0.000000,582.678050,0.000000,6107.020167,0.000000
2025-03-24,42,6:50-7:00,附件1单日曲线,0.833400,4792.200000,1707.075000,798.700000,284.512500,514.187500,0.000000,0.000000,0.000000,0.000000,514.187500,0.000000,5535.700722,0.000000
2025-03-24,43,7:00-7:10,附件1单日曲线,0.809200,4830.926500,2045.879400,805.154417,340.979900,464.174517,0.000000,0.000000,0.000000,0.000000,464.174517,0.000000,5019.951259,0.000000
2025-03-24,44,7:10-7:20,附件1单日曲线,0.797200,4825.353600,2272.430900,804.225600,378.738483,425.487117,300.518017,300.518017,0.000000,0.000000,124.969100,0.000000,4881.096704,239.572963
2025-03-24,45,7:20-7:30,附件1单日曲线,0.764400,4632.310000,2472.112500,772.051667,412.018750,360.032917,360.032917,360.032917,0.000000,0.000000,0.000000,0.000000,4881.096704,275.209162
2025-03-24,46,7:30-7:40,附件1单日曲线,0.689900,4463.529400,2872.277500,743.921567,478.712917,265.208650,265.208650,265.208650,0.000000,0.000000,0.000000,0.000000,4881.096704,182.967448
2025-03-24,47,7:40-7:50,附件1单日曲线,0.860000,5346.959000,3243.618800,891.159833,540.603133,350.556700,0.000000,0.000000,0.000000,0.000000,350.556700,0.000000,4491.589259,0.000000
2025-03-24,48,7:50-8:00,附件1单日曲线,1.161700,6663.090000,3508.687500,1110.515000,584.781250,525.733750,0.000000,0.000000,0.000000,0.000000,525.733750,0.000000,3907.440648,0.000000
2025-03-24,49,8:00-8:10,附件1单日曲线,1.168300,6652.188700,3803.824200,1108.698117,633.970700,474.727417,0.000000,0.000000,0.000000,0.000000,474.727417,0.000000,3379.965741,0.000000
2025-03-24,50,8:10-8:20,附件1单日曲线,1.095600,6347.206500,4052.892100,1057.867750,675.482017,382.385733,0.000000,0.000000,0.000000,0.000000,382.385733,0.000000,2955.092704,0.000000
2025-03-24,51,8:20-8:30,附件1单日曲线,1.084900,6436.860000,4302.225000,1072.810000,717.037500,355.772500,0.000000,0.000000,0.000000,0.000000,355.772500,0.000000,2559.789926,0.000000
2025-03-24,52,8:30-8:40,附件1单日曲线,1.061000,6583.750100,4701.792800,1097.291683,783.632133,313.659550,0.000000,0.000000,0.000000,0.000000,313.659550,0.000000,2211.279315,0.000000
2025-03-24,53,8:40-8:50,附件1单日曲线,1.043000,6606.835500,5107.066800,1101.139250,851.177800,249.961450,0.000000,0.000000,0.000000,0.000000,249.961450,0.000000,1933.544370,0.000000
2025-03-24,54,8:50-9:00,附件1单日曲线,1.036000,6600.410000,5414.700000,1100.068333,902.450000,197.618333,0.000000,0.000000,0.000000,0.000000,197.618333,0.000000,1713.968444,0.000000
2025-03-24,55,9:00-9:10,附件1单日曲线,1.014700,6759.070400,5640.965800,1126.511733,940.160967,186.350767,0.000000,0.000000,0.000000,0.000000,186.350767,0.000000,1506.912037,0.000000
2025-03-24,56,9:10-9:20,附件1单日曲线,0.992200,6795.096700,5816.385900,1132.516117,969.397650,163.118467,0.000000,0.000000,0.000000,0.000000,163.118467,0.000000,1325.669296,0.000000
2025-03-24,57,9:20-9:30,附件1单日曲线,0.970000,6633.040000,6038.437500,1105.506667,1006.406250,99.100417,0.000000,0.000000,0.000000,0.000000,99.100417,0.000000,1215.557722,0.000000
2025-03-24,58,9:30-9:40,附件1单日曲线,0.942200,6493.221600,6409.209900,1082.203600,1068.201650,14.001950,0.000000,0.000000,0.000000,0.000000,14.001950,0.000000,1200.000000,0.000000
2025-03-24,59,9:40-9:50,附件1单日曲线,0.956900,6435.283600,6796.649700,1072.547267,1132.774950,-60.227683,0.000000,0.000000,0.000000,60.227683,0.000000,0.000000,1254.204915,0.000000
2025-03-24,60,9:50-10:00,附件1单日曲线,0.997700,6418.370000,7148.550000,1069.728333,1191.425000,-121.696667,0.000000,0.000000,0.000000,121.696667,0.000000,0.000000,1363.731915,0.000000
2025-03-24,61,10:00-10:10,附件1单日曲线,0.991900,6398.062100,7500.197200,1066.343683,1250.032867,-183.689183,0.000000,0.000000,0.000000,183.689183,0.000000,0.000000,1529.052180,0.000000
2025-03-24,62,10:10-10:20,附件1单日曲线,0.958800,6525.847300,7690.379800,1087.641217,1281.729967,-194.088750,0.000000,0.000000,0.000000,194.088750,0.000000,0.000000,1703.732055,0.000000
2025-03-24,63,10:20-10:30,附件1单日曲线,0.954900,6629.250000,7732.387500,1104.875000,1288.731250,-183.856250,0.000000,0.000000,0.000000,183.856250,0.000000,0.000000,1869.202680,0.000000
2025-03-24,64,10:30-10:40,附件1单日曲线,0.983900,6368.922200,7801.665200,1061.487033,1300.277533,-238.790500,0.000000,0.000000,0.000000,238.790500,0.000000,0.000000,2084.114130,0.000000
2025-03-24,65,10:40-10:50,附件1单日曲线,0.799000,6210.499800,7828.080100,1035.083300,1304.680017,-269.596717,0.000000,0.000000,0.000000,269.596717,0.000000,0.000000,2326.751175,0.000000
2025-03-24,66,10:50-11:00,附件1单日曲线,0.502500,6329.630000,7823.662500,1054.938333,1303.943750,-249.005417,0.000000,0.000000,0.000000,249.005417,0.000000,0.000000,2550.856050,0.000000
2025-03-24,67,11:00-11:10,附件1单日曲线,0.466200,6437.725800,7922.589900,1072.954300,1320.431650,-247.477350,585.855983,585.855983,0.000000,833.333333,0.000000,0.000000,3300.856050,273.126059
2025-03-24,68,11:10-11:20,附件1单日曲线,0.500700,6382.640300,8158.366500,1063.773383,1359.727750,-295.954367,0.000000,0.000000,0.000000,295.954367,0.000000,0.000000,3567.214980,0.000000
2025-03-24,69,11:20-11:30,附件1单日曲线,0.482700,6325.190000,8420.962500,1054.198333,1403.493750,-349.295417,0.000000,0.000000,0.000000,349.295417,0.000000,0.000000,3881.580855,0.000000
2025-03-24,70,11:30-11:40,附件1单日曲线,0.478500,6508.490600,8525.262300,1084.748433,1420.877050,-336.128617,191.968933,191.968933,0.000000,528.097550,0.000000,0.000000,4356.868650,91.857135
2025-03-24,71,11:40-11:50,附件1单日曲线,0.466200,6440.689800,8458.516800,1073.448300,1409.752800,-336.304500,497.028833,497.028833,0.000000,833.333333,0.000000,0.000000,5106.868650,231.714842
2025-03-24,72,11:50-12:00,附件1单日曲线,0.443200,6113.740000,8381.175000,1018.956667,1396.862500,-377.905833,455.427500,455.427500,0.000000,833.333333,0.000000,0.000000,5856.868650,201.845468
2025-03-24,73,12:00-12:10,附件1单日曲线,0.441100,6022.107000,8423.608200,1003.684500,1403.934700,-400.250200,433.083133,433.083133,0.000000,833.333333,0.000000,0.000000,6606.868650,191.032970
2025-03-24,74,12:10-12:20,附件1单日曲线,0.455100,5997.441700,8117.400200,999.573617,1352.900033,-353.326417,480.006917,480.006917,0.000000,833.333333,0.000000,0.000000,7356.868650,218.451148
2025-03-24,75,12:20-12:30,附件1单日曲线,0.446300,5910.760000,7680.600000,985.126667,1280.100000,-294.973333,538.360000,538.360000,0.000000,833.333333,0.000000,0.000000,8106.868650,240.270068
2025-03-24,76,12:30-12:40,附件1单日曲线,0.411300,5864.683400,7864.523900,977.447233,1310.753983,-333.306750,500.026583,500.026583,0.000000,833.333333,0.000000,0.000000,8856.868650,205.660934
2025-03-24,77,12:40-12:50,附件1单日曲线,0.568200,6024.186700,8220.848500,1004.031117,1370.141417,-366.110300,0.000000,0.000000,0.000000,366.110300,0.000000,0.000000,9186.367920,0.000000
2025-03-24,78,12:50-13:00,附件1单日曲线,0.827900,6241.680000,8392.612500,1040.280000,1398.768750,-358.488750,0.000000,0.000000,0.000000,358.488750,0.000000,0.000000,9509.007795,0.000000
2025-03-24,79,13:00-13:10,附件1单日曲线,0.863600,6201.983800,8377.317200,1033.663967,1396.219533,-362.555567,0.000000,0.000000,0.000000,362.555567,0.000000,0.000000,9835.307805,0.000000
2025-03-24,80,13:10-13:20,附件1单日曲线,0.841600,6203.987600,8009.624700,1033.997933,1334.937450,-300.939517,0.000000,0.000000,0.000000,300.939517,0.000000,0.000000,10106.153370,0.000000
2025-03-24,81,13:20-13:30,附件1单日曲线,0.861800,6274.850000,7561.762500,1045.808333,1260.293750,-214.485417,0.000000,0.000000,0.000000,214.485417,0.000000,0.000000,10299.190245,0.000000
2025-03-24,82,13:30-13:40,附件1单日曲线,0.862300,6156.955800,7500.435400,1026.159300,1250.072567,-223.913267,0.000000,0.000000,0.000000,223.913267,0.000000,0.000000,10500.712185,0.000000
2025-03-24,83,13:40-13:50,附件1单日曲线,0.902600,6149.239800,7181.498300,1024.873300,1196.916383,-172.043083,0.000000,0.000000,0.000000,172.043083,0.000000,0.000000,10655.550960,0.000000
2025-03-24,84,13:50-14:00,附件1单日曲线,0.975400,6247.070000,6632.100000,1041.178333,1105.350000,-64.171667,0.000000,0.000000,0.000000,64.171667,0.000000,0.000000,10713.305460,0.000000
2025-03-24,85,14:00-14:10,附件1单日曲线,1.000200,6150.127600,6527.463700,1025.021267,1087.910617,-62.889350,0.000000,0.000000,0.000000,62.889350,0.000000,0.000000,10769.905875,0.000000
2025-03-24,86,14:10-14:20,附件1单日曲线,0.997800,6145.563700,6346.191200,1024.260617,1057.698533,-33.437917,0.000000,0.000000,0.000000,33.437917,0.000000,0.000000,10800.000000,0.000000
2025-03-24,87,14:20-14:30,附件1单日曲线,1.027100,6229.760000,5901.675000,1038.293333,983.612500,54.680833,0.000000,0.000000,0.000000,0.000000,54.680833,0.000000,10739.243519,0.000000
2025-03-24,88,14:30-14:40,附件1单日曲线,1.090600,6120.270900,5542.257600,1020.045150,923.709600,96.335550,0.000000,0.000000,0.000000,0.000000,96.335550,0.000000,10632.204019,0.000000
2025-03-24,89,14:40-14:50,附件1单日曲线,0.937600,6165.089800,5187.456600,1027.514967,864.576100,162.938867,0.000000,0.000000,0.000000,0.000000,162.938867,0.000000,10451.160833,0.000000
2025-03-24,90,14:50-15:00,附件1单日曲线,0.669400,6318.160000,4849.650000,1053.026667,808.275000,244.751667,244.751667,244.751667,0.000000,0.000000,0.000000,0.000000,10451.160833,163.836766
2025-03-24,91,15:00-15:10,附件1单日曲线,0.660000,6164.845300,4668.509100,1027.474217,778.084850,249.389367,636.988441,636.988441,0.000000,387.599074,0.000000,0.000000,10800.000000,420.412371
2025-03-24,92,15:10-15:20,附件1单日曲线,0.721700,6027.136200,4476.020300,1004.522700,746.003383,258.519317,258.519317,258.519317,0.000000,0.000000,0.000000,0.000000,10800.000000,186.573391
2025-03-24,93,15:20-15:30,附件1单日曲线,0.730800,6072.730000,4291.950000,1012.121667,715.325000,296.796667,296.796667,296.796667,0.000000,0.000000,0.000000,0.000000,10800.000000,216.899004
2025-03-24,94,15:30-15:40,附件1单日曲线,0.753400,6141.653800,4257.400600,1023.608967,709.566767,314.042200,314.042200,314.042200,0.000000,0.000000,0.000000,0.000000,10800.000000,236.599393
2025-03-24,95,15:40-15:50,附件1单日曲线,0.782300,6144.939900,3959.375400,1024.156650,659.895900,364.260750,364.260750,364.260750,0.000000,0.000000,0.000000,0.000000,10800.000000,284.961185
2025-03-24,96,15:50-16:00,附件1单日曲线,0.805500,6093.010000,3491.025000,1015.501667,581.837500,433.664167,433.664167,433.664167,0.000000,0.000000,0.000000,0.000000,10800.000000,349.316486
2025-03-24,97,16:00-16:10,附件1单日曲线,0.827100,6066.627100,3354.179400,1011.104517,559.029900,452.074617,452.074617,452.074617,0.000000,0.000000,0.000000,0.000000,10800.000000,373.910915
2025-03-24,98,16:10-16:20,附件1单日曲线,0.851900,6112.785900,3120.016900,1018.797650,520.002817,498.794833,498.794833,498.794833,0.000000,0.000000,0.000000,0.000000,10800.000000,424.923319
2025-03-24,99,16:20-16:30,附件1单日曲线,0.879100,6184.330000,2689.912500,1030.721667,448.318750,582.402917,582.402917,582.402917,0.000000,0.000000,0.000000,0.000000,10800.000000,511.990404
2025-03-24,100,16:30-16:40,附件1单日曲线,0.902400,6168.727000,2403.354500,1028.121167,400.559083,627.562083,627.562083,627.562083,0.000000,0.000000,0.000000,0.000000,10800.000000,566.312024
2025-03-24,101,16:40-16:50,附件1单日曲线,0.916300,6038.403200,2084.372900,1006.400533,347.395483,659.005050,659.005050,659.005050,0.000000,0.000000,0.000000,0.000000,10800.000000,603.846327
2025-03-24,102,16:50-17:00,附件1单日曲线,0.926400,5948.330000,1694.700000,991.388333,282.450000,708.938333,708.938333,708.938333,0.000000,0.000000,0.000000,0.000000,10800.000000,656.760472
2025-03-24,103,17:00-17:10,附件1单日曲线,0.946200,6094.688400,1400.883700,1015.781400,233.480617,782.300783,782.300783,782.300783,0.000000,0.000000,0.000000,0.000000,10800.000000,740.213001
2025-03-24,104,17:10-17:20,附件1单日曲线,0.974200,6212.907200,1103.679900,1035.484533,183.946650,851.537883,851.537883,851.537883,0.000000,0.000000,0.000000,0.000000,10800.000000,829.568206
2025-03-24,105,17:20-17:30,附件1单日曲线,0.986200,6283.190000,777.000000,1047.198333,129.500000,917.698333,917.698333,917.698333,0.000000,0.000000,0.000000,0.000000,10800.000000,905.034096
2025-03-24,106,17:30-17:40,附件1单日曲线,0.976000,6373.737500,503.799200,1062.289583,83.966533,978.323050,978.323050,978.323050,0.000000,0.000000,0.000000,0.000000,10800.000000,954.843297
2025-03-24,107,17:40-17:50,附件1单日曲线,1.074200,5533.884500,238.388800,922.314083,39.731467,882.582617,882.582617,882.582617,0.000000,0.000000,0.000000,0.000000,10800.000000,948.070247
2025-03-24,108,17:50-18:00,附件1单日曲线,1.231300,4284.300000,28.462500,714.050000,4.743750,709.306250,709.306250,709.306250,0.000000,0.000000,0.000000,0.000000,10800.000000,873.368786
2025-03-24,109,18:00-18:10,附件1单日曲线,1.256100,4230.511400,0.000000,705.085233,0.000000,705.085233,547.090017,547.090017,0.000000,0.000000,157.995217,0.000000,10624.449759,687.199770
2025-03-24,110,18:10-18:20,附件1单日曲线,1.244700,4440.656900,4.554800,740.109483,0.759133,739.350350,739.350350,739.350350,0.000000,0.000000,0.000000,0.000000,10624.449759,920.269381
2025-03-24,111,18:20-18:30,附件1单日曲线,1.254500,4314.130000,0.000000,719.021667,0.000000,719.021667,719.021667,719.021667,0.000000,0.000000,0.000000,0.000000,10624.449759,902.012681
